what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350032502
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20100226-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1309350040825
started,bundle,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.map.edit",1309350040919
started,bundle,org.eclipse.gmf.map,2.2.101.v20100901-2359,"org.eclipse.gmf.map",1309350040920
started,bundle,org.eclipse.gmf.validate,1.2.0.v20100302-2359,"org.eclipse.gmf.validate",1309350040955
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350041322
opened,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309350101020
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309350101046
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350101135
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309350152139
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350158965
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350165130
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350167356
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350167460
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309350167473
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309350168790
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309350200322
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309350203966
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309350216700
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350217678
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350224974
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350226842
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350226920
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309350226933
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309350229365
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309350238190
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350239349
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350243790
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350245867
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350245956
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309350245969
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309350247969
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309350272962
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350274237
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350277199
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350279539
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350279645
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309350279660
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309350281125
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309350287023
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350288174
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350300966
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350304195
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350304284
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309350304296
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309350306800
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309350309770
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350312477
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350316286
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350318222
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350318398
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309350318411
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309350319892
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309350326522
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350327765
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350331574
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350333355
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350333739
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309350333755
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309350335812
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309350339578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350340774
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350343143
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350344738
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350344829
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309350344842
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309350346917
started,bundle,org.eclipse.gmf.bridge,1.1.100.v20100309-2359,"org.eclipse.gmf.bridge",1309350396052
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350396343
started,bundle,org.eclipse.gmf.bridge.trace,1.0.200.v200912151755,"org.eclipse.gmf.bridge.trace",1309350406273
started,bundle,org.eclipse.gmf.codegen,2.2.200.v20101209-2359,"org.eclipse.gmf.codegen",1309350406937
started,bundle,org.eclipse.gmf.xpand,2.1.0.v20101217-1532,"org.eclipse.gmf.xpand",1309350407186
started,bundle,org.eclipse.gmf.graphdef.codegen,2.0.101.v20100901-2359,"org.eclipse.gmf.graphdef.codegen",1309350407191
started,bundle,org.eclipse.m2m.qvt.oml.common,2.1.0.v20100524-1530,"org.eclipse.m2m.qvt.oml.common",1309350407215
started,bundle,org.eclipse.m2m.qvt.oml.ecore.imperativeocl,3.0.0.v20091209-1553,"org.eclipse.m2m.qvt.oml.ecore.imperativeocl",1309350407447
started,bundle,org.eclipse.m2m.qvt.oml,3.0.1.v20100917-1530,"org.eclipse.m2m.qvt.oml",1309350407474
started,bundle,org.eclipse.m2m.qvt.oml.runtime,2.1.0.v20100606-1530,"org.eclipse.m2m.qvt.oml.runtime",1309350407520
started,bundle,org.eclipse.m2m.qvt.oml.cst.parser,2.1.1.v20100818-1530,"org.eclipse.m2m.qvt.oml.cst.parser",1309350407952
started,bundle,org.eclipse.m2m.qvt.oml.emf.util,2.0.100.v20100122-1411,"org.eclipse.m2m.qvt.oml.emf.util",1309350408194
started,bundle,org.eclipse.xtext,1.0.2.v201102150722,"org.eclipse.xtext",1309350408320
started,bundle,org.eclipse.ocl.examples.parser.unresolved,3.0.2.R30x_v201101181635,"org.eclipse.ocl.examples.parser.unresolved",1309350408356
started,bundle,org.eclipse.m2m.atl.profiler.exportmodel,3.1.2.v20110119-0755,"org.eclipse.m2m.atl.profiler.exportmodel",1309350408498
started,bundle,org.eclipse.ocl.examples.xtext.oclstdlib,3.0.1.R30x_v201008251030,"org.eclipse.ocl.examples.xtext.oclstdlib",1309350409215
started,bundle,org.eclipse.ocl.examples.xtext.base,3.0.1.R30x_v201008251030,"org.eclipse.ocl.examples.xtext.base",1309350409232
started,bundle,org.eclipse.emf.mapping,2.6.0.v20100914-1218,"org.eclipse.emf.mapping",1309350409301
started,bundle,org.eclipse.emf.mapping.ecore2ecore,2.5.0.v20100521-1847,"org.eclipse.emf.mapping.ecore2ecore",1309350409303
started,bundle,org.eclipse.ocl.examples.xtext.essentialocl,3.0.2.R30x_v201101110610,"org.eclipse.ocl.examples.xtext.essentialocl",1309350409430
started,bundle,org.eclipse.uml2.codegen.ecore,1.6.0.v201005031530,"org.eclipse.uml2.codegen.ecore",1309350409490
started,bundle,org.eclipse.emf.compare.match,1.1.2.v20110202-0936,"org.eclipse.emf.compare.match",1309350409516
started,bundle,org.eclipse.ocl.examples.editor.model,3.0.2.R30x_v201101181635,"org.eclipse.ocl.examples.editor.model",1309350409539
started,bundle,org.eclipse.xsd,2.6.0.v20100914-1218,"org.eclipse.xsd",1309350409662
started,bundle,org.eclipse.uml2.uml,3.1.2.v201010261927,"org.eclipse.uml2.uml",1309350409879
started,bundle,org.eclipse.m2m.atl.profiler.model,3.1.2.v20110119-0755,"org.eclipse.m2m.atl.profiler.model",1309350411152
started,bundle,org.eclipse.ocl.examples.modelregistry,3.0.2.R30x_v201101181635,"org.eclipse.ocl.examples.modelregistry",1309350411188
started,bundle,org.eclipse.ocl.examples.xtext.completeocl,3.0.1.R30x_v201008251030,"org.eclipse.ocl.examples.xtext.completeocl",1309350411222
started,bundle,org.eclipse.ocl.examples.xtext.oclinecore,3.0.2.R30x_v201101110610,"org.eclipse.ocl.examples.xtext.oclinecore",1309350411249
started,bundle,org.eclipse.amalgam.discovery.core,1.1.0.v201006150414,"org.eclipse.amalgam.discovery.core",1309350411271
started,bundle,org.eclipse.ocl.uml,3.0.2.R30x_v201101181635,"org.eclipse.ocl.uml",1309350411355
started,bundle,org.eclipse.xtext.builder,1.0.2.v201102150722,"org.eclipse.xtext.builder",1309350411466
started,bundle,org.eclipse.emf.compare.diff,1.1.2.v20110202-0936,"org.eclipse.emf.compare.diff",1309350412217
started,bundle,org.eclipse.emf.mapping.ecore2xml,2.5.0.v20100521-1847,"org.eclipse.emf.mapping.ecore2xml",1309350412278
started,bundle,org.eclipse.emf.cdo.net4j,3.0.1.v20110120-1046,"org.eclipse.emf.cdo.net4j",1309350412475
started,bundle,org.eclipse.net4j,3.0.1.v20110120-1046,"org.eclipse.net4j",1309350412492
started,bundle,org.eclipse.net4j.util.ui,3.0.0.v20110120-1046,"org.eclipse.net4j.util.ui",1309350412531
started,bundle,org.eclipse.emf.cdo.common,3.0.1.v20110120-1046,"org.eclipse.emf.cdo.common",1309350412549
started,bundle,org.eclipse.emf.cdo.ui,3.0.0.v20110120-1046,"org.eclipse.emf.cdo.ui",1309350412556
started,bundle,org.eclipse.net4j.http.server,3.0.0.v20110120-1046,"org.eclipse.net4j.http.server",1309350412580
started,bundle,org.eclipse.net4j.tcp,3.0.1.v20110120-1046,"org.eclipse.net4j.tcp",1309350412599
started,bundle,org.eclipse.net4j.util,3.0.1.v20110215-1551,"org.eclipse.net4j.util",1309350412602
started,bundle,org.eclipse.emf.cdo,3.0.1.v20110120-1046,"org.eclipse.emf.cdo",1309350412628
started,bundle,org.eclipse.emf.mapping.xsd2ecore,2.5.0.v20100521-1855,"org.eclipse.emf.mapping.xsd2ecore",1309350412647
started,bundle,org.eclipse.gmf.xpand.qvtlibrary,1.1.0.v20100309-2359,"org.eclipse.gmf.xpand.qvtlibrary",1309350413117
started,bundle,org.eclipse.gmf.codegen.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.codegen.edit",1309350414909
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350415363
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350422188
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350423513
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20100226-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1309350425594
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1309350442499
started,bundle,org.eclipse.gmf.codegen.ui,1.1.200.v20100302-2359,"org.eclipse.gmf.codegen.ui",1309350458076
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350459093
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350477695
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1309350487445
executed,command,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1309350489624
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1309350491026
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1309350491419
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350491621
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350781461
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309350802841
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350838449
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350950435
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309350951620
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351266267
activated,editor,org.eclipse.gmf.tooldef.edit,2.0.100.v20090114-0940,"org.eclipse.gmf.tooldef.presentation.GMFToolEditorID",1309351270621
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351290871
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351294694
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309351300692
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351339466
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351345426
activated,editor,org.eclipse.gmf.tooldef.edit,2.0.100.v20090114-0940,"org.eclipse.gmf.tooldef.presentation.GMFToolEditorID",1309351345458
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351361157
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351364795
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309351383270
activated,editor,org.eclipse.gmf.tooldef.edit,2.0.100.v20090114-0940,"org.eclipse.gmf.tooldef.presentation.GMFToolEditorID",1309351404587
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309351427695
activated,editor,org.eclipse.gmf.tooldef.edit,2.0.100.v20090114-0940,"org.eclipse.gmf.tooldef.presentation.GMFToolEditorID",1309351474255
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351480261
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351480321
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309351480333
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20100226-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1309351485549
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309351490715
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351490740
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351500157
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351510136
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351511766
activated,editor,org.eclipse.gmf.tooldef.edit,2.0.100.v20090114-0940,"org.eclipse.gmf.tooldef.presentation.GMFToolEditorID",1309351511840
closed,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309351511859
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20100226-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1309351514034
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351514358
opened,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309351538042
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309351538075
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351538154
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351541570
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351617090
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309351629952
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309351630836
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309351633009
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351635802
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351639788
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351641781
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351641853
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309351641866
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309351644992
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309351646734
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351647649
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351649644
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351651122
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351651190
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309351651203
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309351652224
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309351655197
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351656162
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351658931
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351660109
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351660196
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309351660208
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309351661615
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309351663533
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351665113
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351668051
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351669103
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351669187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309351669202
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309351670272
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309351672606
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351673962
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351677098
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351678145
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351678235
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309351678248
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309351679609
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309351682470
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351683466
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351685245
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351686158
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351686231
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309351686247
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309351687321
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309351689062
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351690610
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351692762
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351693740
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351693812
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309351693825
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309351695408
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309351697743
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351698986
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351702107
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351703008
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351703103
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309351703116
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309351704970
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351708115
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351817314
activated,editor,org.eclipse.gmf.tooldef.edit,2.0.100.v20090114-0940,"org.eclipse.gmf.tooldef.presentation.GMFToolEditorID",1309351823871
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1309351852438
activated,editor,org.eclipse.gmf.tooldef.edit,2.0.100.v20090114-0940,"org.eclipse.gmf.tooldef.presentation.GMFToolEditorID",1309351857035
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351863324
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351949375
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351974242
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1309351974299
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1309351974312
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1309351975713
